MEI-11860-514-GCB41001 S.pdf	GCB41001 DC SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-043 GRND OVERALL S.pdf	GROUNDING LAYOUT OVERALL	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-402 XFMR & 15kV SCH S.pdf	XFMRS 4100/4200 & 15kV BUS AC SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185226	3	
2016-6-3 MEI-11860-500 Schematic Dwgs 60Percent.pdf	SCHEMATIC DRAWINGS	Greens Prairie	05/26/16		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-713R.pdf	PANEL 3F REMOVAL WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-034 ELEV STR UNIT 14 S.pdf	STRUCTURE UNITS 14 AND 14A	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860 Rev 1 - Signed - Combined.pdf	GREENS PRAIRIE RING BUS MODIFICATIONS COMBINED	Greens Prairie	06/02/16		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-504.pdf	DEVICE I/O TABLE COMMUNICATION	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-001 S.pdf	ELECTRICAL COVER SHEET	Greens Prairie	02/06/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-005 S.pdf	MATERIAL LIST	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-722R.pdf	PANEL 2R REMOVAL WIRING DIAGRAM	Greens Prairie	06/16/16		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-315 Cable Schedule sheet 6 S.pdf	CONTROL, AC AND DC CABLE SCHEDULE SHEET 6	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185226	3	
MEI-11860-301A S.pdf	CONDUIT PLAN ADDITION	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556185225	3	
MEI-11860-625R.pdf	PANEL 5R REMOVAL (SPARE) LAYOUT AND MATERIALS	Greens Prairie	04/26/16		Greens Prairie Ring Bus Modifications	556185225	3	
MEI-11860-314.pdf	CONTROL, AC AND DC CABLE SCHEDULE SHEET 5	Greens Prairie	03/29/16		Greens Prairie Ring Bus Modifications	556185225	3	
MEI-11860 - 200 Series - IFC - 12-02-16.pdf	FOUNDATION SCHEMATICS	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	556185225	3	
MEI-11860-031.pdf	STRUCTURE UNITS 8 TO 9	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	556185225	3	
MEI-11860-020.pdf	ELEVATION O-O	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	556183237	3	
MEI-11860-019.pdf	ELEVATION N1-N1	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-510-GCB41002 S.pdf	GCB41002 DC SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-624.pdf	PANEL 4R DISTRIBUTION TRANS. #2 LAYOUT AND MATERIALS	Greens Prairie	04/22/16		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-404 S.pdf	DC PANEL SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-316 Cable Schedule sheet 7 S2.pdf	CONTROL, AC AND DC CABLE SCHEDULE SHEET 7 	Greens Prairie	03/17/17		Greens Prairie Ring Bus Modifications	556183236	3	
2016-6-3 MEI-11860-300 Conduit Dwgs 60Percent.pdf	CONDUIT DRAWINGS	Greens Prairie	05/31/16		Greens Prairie Ring Bus Modifications	556183236	3	
901.pdf	CONTROL BUILDING LAYOUT	Greens Prairie	03/28/16		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-503.pdf	DEVICE I/O TABLE TRANSFORMER 4200 (T2)	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-040 GRND 1 S.pdf	GROUNDING LAYOUT 1 OF 2	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-601 Install-1F-6F S.pdf	PANEL INSTALLATION PANELS 1F-6F ELEVATION FRONT VIEW	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-032.pdf	STRUCTURE UNITS 10 TO 11	Greens Prairie	05/16/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-525A-3F-SCADA S.pdf	PANEL 3F SCADA PS & DPAC-A DC SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-622.pdf	PANEL 2R CAP BANK LAYOUT AND MATERIALS	Greens Prairie	04/14/16		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-725 S.pdf	PANEL 5R 138kV LINE - SPRING CREEK & 138kV GCB41001 WIRING DIAGRAM	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183236	3	
MEI-11860-615R.pdf	PANEL 5F REMOVAL (SPARE) LAYOUT AND MATERIALS	Greens Prairie	04/26/16		Greens Prairie Ring Bus Modifications	556183235	3	
MEI-11860-517-41003&4 AL S.pdf	138kV LBT 41003 & 41004 BF & ALARM DC SCHEMATIC (SHEET 2 OF 2)	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	556183235	3	
SUBPO149.DWG	SWITCHGEAR DUPLEX PANEL 2F (SHT 2)	Post Oak	05/15/95			555755066	5	
SUBPO152-2017-FINAL.dwg	PANEL 5F	Post Oak	08/15/17		Summer 2017 Update - As Built	556122181	3	
SUBPO153-2017-FINAL.dwg	PANEL 4F	Post Oak	08/15/17		Summer 2017 Update - As Built	556122180	3	
SUBPO150-2017-FINAL.dwg	PANEL 3F	Post Oak	08/15/17		Summer 2017 Update - As Built	556122179	3	
SUBPO149-2017-FINAL.dwg	PANEL 2F	Post Oak	08/15/17		Summer 2017 Update - As Built	556122177	3	
SUBPO148-2017-FINAL.dwg	PANEL 1F	Post Oak	08/15/17		Summer 2017 Update - As Built	556122176	3	
SUBPO169-2017-FINAL.dwg	TERMINAL BLOCK LAYOUT PANEL 4R	Post Oak	08/15/17		Summer 2017 Update - As Built	556122172	3	
SUBPO168-2017-FINAL.dwg	TERMINAL BLOCK LAYOUT PANEL 3R	Post Oak	08/15/17		Summer 2017 Update - As Built	556122170	3	
SUBPO164-2017-FINAL.dwg	TERMINAL BLOCK LAYOUT PANEL H2R	Post Oak	08/15/17		Summer 2017 Update - As Built	556122130	3	
SUBPO-46-2017-FINAL.dwg	WIRING DIAGRAM PANEL H2R	Post Oak	08/15/17		Summer 2017 Update - As Built	556122127	3	
SUBPO161-2017-FINAL.dwg	TERMINAL BLOCK LAYOUT PANEL H1R	Post Oak	08/15/17		Summer 2017 Update - As Built	556122116	3	
SUBPO153-2017-REV.dwg	PANEL 4F	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117479	3	
SUBPO150-2017-REV.dwg	PANEL 3F	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117479	3	
SUBPO152-2017-REV.dwg	PANEL 5F	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117479	3	
SUBPO149-2017-REV.dwg	PANEL 2F	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117478	3	
SUBPO162-2017-REV.dwg	PANEL 3R	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117478	3	
SUBPO169-2017-REV.dwg	TERMINAL BLOCK LAYOUT PANEL 4R	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117478	3	
SUBPO168-2017-REV.dwg	TERMINAL BLOCK LAYOUT PANEL 3R	Post Oak	08/15/17		Summer 2017 Update - Revisions	556117478	3	
MEI-11860-023.pdf	ELEVATION R-R	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555763503	4	
MEI-11860-611-1F S2.pdf	PANEL 1F ERCOT METERING LAYOUT AND MATERIALS	Greens Prairie	04/14/16		Greens Prairie Ring Bus Modifications	555763499	4	
MEI-1124.dwg	SOUTHWOOD SUBSTATION BRYAN SOUTH SWITCH STATION CONTROL HOUSE-PLAN	Southwood Valley	06/27/95			555756942	4	
SUBPO-45.DWG	TERMINAL BLOCK LAYOUT PANEL H1R	Post Oak	06/29/95			555687903	4	
SUBPO117.DWG	BREAKER NUMBER 09	Post Oak	04/20/97			555687903	4	
SUBPO-90.DWG	A.C. STATION SERVICE DISTRIBUTION SCHEMATIC	Post Oak	07/28/95			555687903	4	
SUBPO130.DWG	SWING PANEL WIRING DIAGRAM	Post Oak	03/11/97			555687903	4	
SUBPO-96-1.pdf	ONE LINE DIAGRAM	Post Oak	07/31/95			555684775	4	
SUBSO-35.DWG	SOUTHWOOD SUBSTATION DISTRIBUTION LINE METERING POTENTIAL CIRCUIT	Southwood Valley	06/05/95			555682107	4	
SUBSO-82.DWG	LONGMIRE BREAKER NO.7  TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	07/05/95			555682104	4	
SUBSO-60.DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM METER CABINET #1	Southwood Valley	06/06/95			555682099	4	
SUBSO-13.DWG	SOUTHWOOD SUBSTATION SECTION VIEWS	Southwood Valley	07/14/95			555682094	4	
SUBSO-84.DWG	RIO GRANDE BREAKER NO.8 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	07/05/95			555682092	4	
SUBSO-88.DWG	LTC SCHEMATIC DIAGRAM	Southwood Valley	06/29/95			555682089	4	
SUBSO-43(old).DWG	CS #2 FAILURE AND OVERCURRENT DC SCHEMATIC 	Southwood Valley	06/01/95			555682085	4	
SUBSO-05.DWG	FOUNDATION DETAILS	Southwood Valley	07/05/95			555682080	4	
SUBSO-42(old).DWG	CS #1 FAILURE AND OVERCURRENT DC SCHEMATIC	Southwood Valley	05/31/95			555682075	4	
SUBSO-01.DWG	SOUTHWOOD SUBSTATION SUBSTATION LAYOUT-PLAN	Southwood Valley	06/26/95			555679950	4	
SUBSO-24(old).DWG	ONE-LINE DIAGRAM	Southwood Valley	01/04/95			555678643	4	
SUBSO-59.DWG	WIRING DIAGRAM SYNCHRONIZING PNL CSC1S	Southwood Valley	06/08/95			555677708	4	
SUBSO-67.DWG	QUICS REMOTE STATUS INPUT (6SMP2, + KEY)	Southwood Valley	05/30/95			555676004	4	
SUBSO-91.DWG	ACCESSORY SCHEMATIC	Southwood Valley	06/28/95			555675010	4	
HWY-212.pdf	138KV COL. STA. SWITCH STATION LINE AC SCHEMATIC	Highway 30	01/15/91			555674243	4	
MEI-11860-302 Feeder Conduit Re-Routing.pdf	FEEDER CONDUIT RE-ROUTING FOR CIRCUITS 4101 & 4102	Greens Prairie	04/12/16		Greens Prairie Ring Bus Modifications	555770278	3	
MEI-11860-602 Install 1R-6R S.pdf	GREENS PRAIRIE RING BUS MODIFICATION	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555770278	3	
MEI-11860-516-41003&4 SC S.pdf	138kV LTB 41003 & 41004 DC SCHEMATIC (SHEET 1 OF 2)	Greens Prairie	03/19/17		Greens Prairie Ring Bus Modifications	555770277	3	
110.pdf	TRUTH TALE TRIP CLOSE HEIRARCHY	Greens Prairie	03/17/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-322 CABLE SCHEDULE SHEET 3 S.pdf	FIBER OPTIC COMMUNICATION CABLE SCHEDULE SHEET 3	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-715R.pdf	PANEL 5F REMOVAL WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-522.pdf	XFMR 1 PANEL 3R PS & RTAC DC SCHEMATIC	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-614.pdf	PANEL 4F COMMUNICATIONS LAYOUT AND MATERIALS	Greens Prairie	04/22/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-625-5R S.pdf	PANEL 5R 138kV LINE SPRING CREEK LAYOUT AND MATERIALS	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-602R Remove-1R-6R S.pdf	PANEL REMOVAL PANELS 1R-6R ELEVATION FRONT VIEW	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-028.pdf	STRUCTURE UNITS 1, 1A, 2	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-521.pdf	15kV MAIN BREAKERS DC SCHEMATIC	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-751.pdf	GCB41001 FIELD WIRING DIAGRAM	Greens Prairie	06/06/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-313.pdf	CONTROL, AC AND DC CABLE SCHEDULE SHEET 4	Greens Prairie	03/29/16		Greens Prairie Ring Bus Modifications	555770277	3	
MEI-11860-716.pdf	PANEL GC6F INSTALL TERMINAL BLOCK LAYOUT WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555770276	3	
MEI-11860-405 S.pdf	AC PANEL SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555770276	3	
MEI-11860-320.pdf	FIBER OPTIC COMMUNICATION CABLE SCHEDULE SHEET 1	Greens Prairie	05/01/16		Greens Prairie Ring Bus Modifications	555770276	3	
MEI-11860-010 LAYOUT ALL S.pdf	SUBSTATION LAYOUT	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555762889	3	
MEI-11860-714R.pdf	PANEL 4F REMOVAL WIRING DIAGRAM	Greens Prairie	05/25/16		Greens Prairie Ring Bus Modifications	555762889	3	
MEI-11860-582.pdf	138kV BUS PT JUNCTION BOXES	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-518-BTU 8030&70 S.pdf	138kV BTU GCB 8030/8070 DC SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-640.pdf	PANEL 3F DETAILS	Greens Prairie	01/18/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-041 GRND 2 S.pdf	GROUNDING LAYOUT 2 OF 2	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-000 BASE DWGS.pdf	GREENS PRAIRIE BASE DRAWINGS	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-302.pdf	TRENCH AND CONDUIT DETAILS	Greens Prairie	06/07/16		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-015.pdf	ELEVATION F1-F1	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555762888	3	
2016-6-3 MEI-11860-000 Layout - Elevations Dwgs 60Percent.pdf	GREEENS PRAIRIE ELEVATION DRAWINGS	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-421B S.pdf	TRANSFORMER LTC CONTROL SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-000.pdf	ELECTRICAL COVER SHEET	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-310 Cable Schedule sheet 1 S.pdf	CONTROL, AC AND DC CABLE SCHEDULE SHEET 1	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-523.pdf	XFMR 2 PANEL 4R PS & GCB 41002 ALARM & SWITCH STATUS DC SCHEMATIC	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-501 S.pdf	DEVICE I/O TABLE COLLEGE STATION 138kV LINE	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-103 S.pdf	RELAY ONE-LINE DIAGRAM (DISTRIBUTION)	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555762888	3	
MEI-11860-018.pdf	ELEVATION N-N	Greens Prairie	01/20/17		Greens Prairie Ring Bus Modifications	555762887	3	
MEI-11860-612R-2F S.pdf	PANEL 2F REMOVAL ERCOT METERING LAYOUT AND MATERIALS	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555762887	3	
MEI-11860-101 S.pdf	OPERATING ONE-LINE DIAGRAM	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761429	3	
MEI-11860-030.pdf	STRUCTURE UNITS 5 TO 7	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555761428	3	
903.pdf	CONTROL BUILDING LIGHTING AND RACEWAY PLAN	Greens Prairie	03/28/16		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-713 S.pdf	PANEL 3F SCADA WIRING DIAGRAM	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-616R.pdf	PANEL 6F REMOVAL (SPARE) LAYOUT AND MATERIALS	Greens Prairie	04/22/16		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-011 LAYOUT-2 S.pdf	SUBSTATION LAYOUT PROJECT OVERVIEW	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-623.pdf	PANEL 3R DISTRIBUTION TRANS. #1 LAYOUT AND MATERIALS	Greens Prairie	04/22/16		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-723R.pdf	PANEL 3R REMOVAL WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-308 INSTALL CONDUIT SCHEDULE S.pdf	CONDUIT SCHEDULE	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-626-6R S.pdf	PANEL 6R (SPARE) LAYOUT AND MATERIALS	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-722 S.pdf	PANEL 2R CAP BANK WIRING DIAGRAM	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-754.pdf	GCB41002 CT FIELD WIRING DIAGRAM	Greens Prairie	06/06/16		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-715.pdf	PANEL 5F WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-301 S.pdf	CONDUIT PLAN ADDITION	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761428	3	
MEI-11860-321 CABLE SCHEDULE SHEET 2 S2.pdf	FIBER OPTIC COMMUNICATION CABLE SCHEDULE SHEET 2	Greens Prairie	03/17/17		Greens Prairie Ring Bus Modifications	555761427	3	
MEI-11860-630-TS_plates S.pdf	PANEL 3R, 4R, 5R, 1F, TEST SWITCH NAMEPLATES	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555761427	3	
MEI-11860-423.pdf	TRANSFORMER 42000 WIRING SCHEMATIC LEGEND	Greens Prairie	08/17/16		Greens Prairie Ring Bus Modifications	555761427	3	
MEI-11860-515-41001CL S.pdf	138kV GCB 41001 CLOSE DC SCHEMATIC	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759571	3	
MEI-11860-017 ELEV M-M S.pdf	ELEVATION M-M	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759571	3	
MEI-11860-413.pdf	TRANSFORMER 4100 LTC CONTROL CABINET WIRING DIAGRAM	Greens Prairie	08/17/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-724R.pdf	PANEL 4R REMOVAL WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-711 S.pdf	PANEL 1F ERCOT METERING WIRING DIAGRAM	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759570	3	
2016-6-3 MEI-11860-100 One-Line Dwgs 60Percent.pdf	GREENS PRAIRIE ONE LINE DIAGRAMS	Greens Prairie	06/02/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-581-15kVPT S.pdf	15kV BUS PT JUNTION BOXES	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-753.pdf	SGCB41002 FIELD WIRING DIAGRAM	Greens Prairie	06/08/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-616-6F S2.pdf	PANEL 6F (SPARE) LAYOUT AND MATERIALS	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-035.pdf	STRUCTURE UNITS 15	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-716R.pdf	PANEL GC6F REMOVAL TERMINAL BLOCK LAYOUT WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-724 S.pdf	PANEL 4R XFMR 2 AND 138kV GCB 41002 WIRING DIAGRAM	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-601R Remove-1F-6F S.pdf	PANEL REMOVAL PANELS 1F-6F ELEVATIONS FRONT VIEW	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-024 ELEV S-S S.pdf	ELEVATION S-S	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555759570	3	
MEI-11860-429 S.pdf	TRANSFORMER 4200 MONITOR BOX PHYSICAL LAYOUT	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications 	555759570	3	
MEI-11860-036.pdf	STRUCTURE UNITS 16 WILDLIFE PROTECTION	Greens Prairie	05/16/16		Greens Prairie Ring Bus Modifications	555759569	3	
MEI-11860-600 Panel Dwgs.pdf	GREENS PRAIRIE PANEL DRAWINGS	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555759569	3	
MEI-11860-801 S2.pdf	COMMUNICATIONS DIAGRAM	Greens Prairie	03/17/17		Greens Prairie Ring Bus Modifications	555757097	3	
MEI-11860-759.pdf	THE BKR 4142 FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757097	3	
102.pdf	RELAY ONE-LINE DIAGRAM (TRANSMISSION)	Greens Prairie	12/20/93		Greens Prairie Ring Bus Modifications	555757097	3	
MEI-11860-400 AC  Dwgs.pdf	138kV BUS AC SCHEMATIC	Greens Prairie	03/23/16		Greens Prairie Ring Bus Modifications	555757097	3	
MEI-11860-761.pdf	FEEDERS 4205-4208 FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757097	3	
MEI-9561-052 Greens Prairie Road, Transformer Shielding.pdf	GREENS PRAIRIE ROAD SHIELDING ADDITION OPTION 2 NEW CONSTRUCTION	Greens Prairie	05/02/11			555757097	3	
MEI-11860-900 Ctrl House.pdf	CONTROL BUILDING LIGHTING & RACEWAY PLAN	Greens Prairie	03/28/16		Greens Prairie Substation Transformer Addition	555757097	3	
MEI-11860-757.pdf	S49TA-1/S49TA-2 FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757097	3	
MEI-9561-054 Greens Prairie Road, Transformer Shielding.pdf	GREENS PRAIRIE ROAD SHIELDING ADDITION PROPOSED LAYOUT 4 NEW CONSTRUCTION	Greens Prairie	10/18/11			555757096	3	
MEI-9561-053 Greens Prairie Road, Transformer Shielding.pdf	GREENS PRAIRIE ROAD SHIELDING ADDITION PROPOSED LAYOUT 3 NEW CONSTRUCTION	Greens Prairie	10/18/11			555757096	3	
MEI-11860-756.pdf	GCB41005 CT FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757096	3	
MEI-11860-758.pdf	MAIN BRK 4141 / 4242 FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757096	3	
MEI-11860-902 S.pdf	CONTROL BUILDING LIGHTING AND RACEWAY PLAN	Greens Prairie	03/09/17		Greens Prairie Ring Bus Modifications	555757096	3	
MEI-11860-800 COMM.PDF	COMMUNICATIONS DIAGRAM	Greens Prairie	03/25/16		Greens Prairie Substation Transformer Addition	555757096	3	
MEI-11860-762.pdf	COCS CONTROL HOUSE FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757096	3	
MEI-11860-760.pdf	FEEDERS 4101-4104 FIELD WIRING DIAGRAM	Greens Prairie	12/02/16		Greens Prairie Ring Bus Modifications	555757096	3	
MEI-1143.dwg	BRYAN SOUTH SWITCH STATION AND SOUTHWOOD SUBSTATION SITE PLAN	Southwood Valley	07/03/95			555756123	3	
MEI-3146.dwg	SOUTHWOOD VALLEY SUBSTATION SUBSTATION GROUNDING-PLAN	Southwood Valley	06/26/95			555756123	3	
MEI-3014-R1-Metering-Revision-Layout-Plan.dwg	SOUTHWOOD VALLEY SUBSTATION METERING REVISION LAYOUT-PLAN	Southwood Valley	05/17/99			555756123	3	
MEI-3016.dwg	SOUTHWOOD VALLEY SUBSTATION METERING REVISION SECTION VIEWS	Southwood Valley	07/14/95			555756123	3	
MEI-4028.dwg	EPS METERING PROPOSAL-ONE-LINE DRAWING TDSP PROJECT # CSP2 COLLEGE STATION SOUTHWOOD VALLEY	Southwood Valley	04/24/01			555756123	3	
MEI-3148.dwg	SOUTHWOOD VALLEY SUBSTATION CONDUIT PLAN	Southwood Valley	06/29/95			555756123	3	
MEI-1141.dwg	SOUTHWOOD SUBSTATION ONE LINE DIAGRAM	Southwood Valley	4/29/96			555756123	3	
MEI-1126.dwg	BRYAN SOUTH SWITCH STATION & SOUTHWOOD SECTIONS	Southwood Valley	07/06/95			555756123	3	
MEI-1633.dwg	138kV SYSTEM RELAYING ONE-LINE DIAGRAM	Southwood Valley	06/29/95			555756123	3	
MEI-1137.dwg	BRYAN SOUTH SWITCH STATION ANCHOR BOLT PLAN	Southwood Valley	07/10/95			555756123	3	
MEI-1145.dwg	SOUTHWOOD SUBSTATION PLOT PLAN	Southwood Valley	06/26/95			555756123	3	
MEI-3088.dwg	C.S. SWITCH STATION, CREENS PRAIRIE SOUTHWOOD VALLEY SUBSTATIONS FOUNDATION AND FENCE DETAILS	Southwood Valley	07/14/99			555756123	3	
MEI-1133.dwg	BRYAN SOUTH SWITCH STATION FOUNDATION LOCATIONS	Southwood Valley	07/10/95			555756123	3	
MEI-3014.dwg	SOUTHWOOD VALLEY SUBSTATION METERING REVISION LAYOUT-PLAN	Southwood Valley	05/17/99			555756123	3	
MEI-3145.dwg	SOUTHWOOD VALLEY SUBSTATION ANCHOR BOLT PLAN	Southwood Valley	07/07/95			555756123	3	
SUBPO128.DWG	HIGHWAY 30 TRANSFORMER NO.3	Post Oak	03/11/97			555688440	3	
SUBPO-46-0.pdf	WIRING DIAGRAM PANEL H2R	Post Oak	06/29/95			555688440	3	
SUBPO145.DWG	CONTROL & RELAY PANEL ELEVATIONS PANELS 1R, & 2R	Post Oak	03/04/91			555688440	3	
SUBPO140.DWG	QUICS REMOTE RELAY OUTPUT (6ROP6)	Post Oak	04/26/95			555688440	3	
SUBPO142.DWG	QUICS REMOTE RELAY OUTPUT (6ROP6)	Post Oak	04/28/95			555688440	3	
SUBPO126.DWG	OA/FA/FOA TRANSFORMER-WITH UTT TAP CHGR. SVR AUTO.MAN.-LOCAL-CIR. CURR.PARAL.-SCHEMATIC	Post Oak	01/17/97			555688440	3	
